0.387676,0.041667,-0.054545,0.7238846236,0.0274593275,0.6888789332,-0.0261314464,0.9959026306,0.0756646090,-0.0495259259,0.0000000000
0.385694,0.062500,-0.054545,0.7232311961,0.0412262048,0.6882571042,-0.0392325836,0.9923031963,0.1134969135,-0.0495259259,0.0000000000
0.382906,0.083333,-0.054545,0.7223113953,0.0550382704,0.6873817832,-0.0523767239,0.9872419412,0.1513292179,-0.0495259259,0.0000000000
0.379302,0.104167,-0.054545,0.7211200794,0.0689114945,0.6862480771,-0.0655790651,0.9806962328,0.1891615224,-0.0495259259,0.0000000000
0.374863,0.125000,-0.054545,0.7196504298,0.0828626683,0.6848494970,-0.0788555865,0.9726361011,0.2269938269,-0.0495259259,0.0000000000
0.369570,0.145833,-0.054545,0.7178937800,0.0969096673,0.6831777954,-0.0922232992,0.9630235214,0.2648261314,-0.0495259259,0.0000000000
0.363396,0.166667,-0.054545,0.7158393865,0.1110717590,0.6812227485,-0.1057005390,0.9518114592,0.3026584359,-0.0495259259,0.0000000000
0.356309,0.187500,-0.054545,0.7134741290,0.1253699730,0.6789718704,-0.1193073184,0.9389426172,0.3404907404,-0.0495259259,0.0000000000
0.348272,0.208333,-0.054545,0.7107821172,0.1398275539,0.6764100392,-0.1330657580,0.9243478006,0.3783230448,-0.0495259259,0.0000000000
0.339239,0.229167,-0.054545,0.7077441760,0.1544705290,0.6735190070,-0.1470006266,0.9079437801,0.4161553493,-0.0495259259,0.0000000000
0.329154,0.250000,-0.054545,0.7043371666,0.1693284345,0.6702767542,-0.1611400318,0.8896304811,0.4539876538,-0.0495259259,0.0000000000
0.329815,0.250000,-0.018182,0.6931758261,0.1666451566,0.6818130576,-0.1639134539,0.8906018925,0.4544833751,-0.0165266682,0.0000000000
0.339900,0.229167,-0.018182,0.6965288460,0.1520226983,0.6851111137,-0.1495306917,0.9089351884,0.4166097605,-0.0165266682,0.0000000000
0.348933,0.208333,-0.018182,0.6995186462,0.1376117643,0.6880519042,-0.1353559866,0.9253571208,0.3787361459,-0.0165266682,0.0000000000
0.356970,0.187500,-0.018182,0.7021679989,0.1233832868,0.6906578277,-0.1213607470,0.9399678739,0.3408625313,-0.0165266682,0.0000000000
0.364057,0.166667,-0.018182,0.7044957751,0.1093116507,0.6929474463,-0.1075197778,0.9528507677,0.3029889168,-0.0165266682,0.0000000000
0.370231,0.145833,-0.018182,0.7065176134,0.0953739798,0.6949361420,-0.0938105778,0.9640750727,0.2651153022,-0.0165266682,0.0000000000
0.375524,0.125000,-0.018182,0.7082464264,0.0815495778,0.6966366156,-0.0802127900,0.9736981486,0.2272416876,-0.0165266682,0.0000000000
0.379963,0.104167,-0.018182,0.7096927870,0.0678194825,0.6980592670,-0.0667077630,0.9817670814,0.1893680730,-0.0165266682,0.0000000000
0.383568,0.083333,-0.018182,0.7108652246,0.0541661017,0.6992124856,-0.0532781929,0.9883199372,0.1514944584,-0.0165266682,0.0000000000
0.386355,0.062500,-0.018182,0.7117704497,0.0405729102,0.7001028720,-0.0399078256,0.9933867188,0.1136208438,-0.0165266682,0.0000000000
0.388337,0.041667,-0.018182,0.7124135226,0.0270241909,0.7007354034,-0.0265812014,0.9969900835,0.0757472292,-0.0165266682,0.0000000000
0.389523,0.020833,-0.018182,0.7127979758,0.0135048076,0.7011135545,-0.0132834323,0.9991458645,0.0378736146,-0.0165266682,0.0000000000
0.389917,0.000000,-0.018182,0.7129258966,0.0000000000,0.7012393785,0.0000000000,0.9998634253,0.0000000000,-0.0165266682,0.0000000000
0.389523,-0.020833,-0.018182,0.7127979758,-0.0135048076,0.7011135545,0.0132834323,0.9991458645,-0.0378736146,-0.0165266682,0.0000000000
0.388337,-0.041667,-0.018182,0.7124135226,-0.0270241909,0.7007354034,0.0265812014,0.9969900835,-0.0757472292,-0.0165266682,0.0000000000
0.386355,-0.062500,-0.018182,0.7117704497,-0.0405729102,0.7001028720,0.0399078256,0.9933867188,-0.1136208438,-0.0165266682,0.0000000000
0.383568,-0.083333,-0.018182,0.7108652246,-0.0541661017,0.6992124856,0.0532781929,0.9883199372,-0.1514944584,-0.0165266682,0.0000000000
0.379963,-0.104167,-0.018182,0.7096927870,-0.0678194825,0.6980592670,0.0667077630,0.9817670814,-0.1893680730,-0.0165266682,0.0000000000
0.375524,-0.125000,-0.018182,0.7082464264,-0.0815495778,0.6966366156,0.0802127900,0.9736981486,-0.2272416876,-0.0165266682,0.0000000000
0.370231,-0.145833,-0.018182,0.7065176134,-0.0953739798,0.6949361420,0.0938105778,0.9640750727,-0.2651153022,-0.0165266682,0.0000000000
0.364057,-0.166667,-0.018182,0.7044957751,-0.1093116507,0.6929474463,0.1075197778,0.9528507677,-0.3029889168,-0.0165266682,0.0000000000
0.356970,-0.187500,-0.018182,0.7021679989,-0.1233832868,0.6906578277,0.1213607470,0.9399678739,-0.3408625313,-0.0165266682,0.0000000000
0.348933,-0.208333,-0.018182,0.6995186462,-0.1376117643,0.6880519042,0.1353559866,0.9253571208,-0.3787361459,-0.0165266682,0.0000000000
0.339900,-0.229167,-0.018182,0.6965288460,-0.1520226983,0.6851111137,0.1495306917,0.9089351884,-0.4166097605,-0.0165266682,0.0000000000
0.329815,-0.250000,-0.018182,0.6931758261,-0.1666451566,0.6818130576,0.1639134539,0.8906018925,-0.4544833751,-0.0165266682,0.0000000000
0.329815,-0.250000,0.018182,0.6818130576,-0.1639134539,0.6931758261,0.1666451566,0.8906018925,-0.4544833751,0.0165266682,0.0000000000
0.339900,-0.229167,0.018182,0.6851111137,-0.1495306917,0.6965288460,0.1520226983,0.9089351884,-0.4166097605,0.0165266682,0.0000000000
0.348933,-0.208333,0.018182,0.6880519042,-0.1353559866,0.6995186462,0.1376117643,0.9253571208,-0.3787361459,0.0165266682,0.0000000000
0.356970,-0.187500,0.018182,0.6906578277,-0.1213607470,0.7021679989,0.1233832868,0.9399678739,-0.3408625313,0.0165266682,0.0000000000
0.364057,-0.166667,0.018182,0.6929474463,-0.1075197778,0.7044957751,0.1093116507,0.9528507677,-0.3029889168,0.0165266682,0.0000000000
0.370231,-0.145833,0.018182,0.6949361420,-0.0938105778,0.7065176134,0.0953739798,0.9640750727,-0.2651153022,0.0165266682,0.0000000000
0.375524,-0.125000,0.018182,0.6966366156,-0.0802127900,0.7082464264,0.0815495778,0.9736981486,-0.2272416876,0.0165266682,0.0000000000
0.379963,-0.104167,0.018182,0.6980592670,-0.0667077630,0.7096927870,0.0678194825,0.9817670814,-0.1893680730,0.0165266682,0.0000000000
0.383568,-0.083333,0.018182,0.6992124856,-0.0532781929,0.7108652246,0.0541661017,0.9883199372,-0.1514944584,0.0165266682,0.0000000000
0.386355,-0.062500,0.018182,0.7001028720,-0.0399078256,0.7117704497,0.0405729102,0.9933867188,-0.1136208438,0.0165266682,0.0000000000
0.388337,-0.041667,0.018182,0.7007354034,-0.0265812014,0.7124135226,0.0270241909,0.9969900835,-0.0757472292,0.0165266682,0.0000000000
0.389523,-0.020833,0.018182,0.7011135545,-0.0132834323,0.7127979758,0.0135048076,0.9991458645,-0.0378736146,0.0165266682,0.0000000000
0.389917,0.000000,0.018182,0.7012393785,0.0000000000,0.7129258966,0.0000000000,0.9998634253,0.0000000000,0.0165266682,0.0000000000
0.389523,0.020833,0.018182,0.7011135545,0.0132834323,0.7127979758,-0.0135048076,0.9991458645,0.0378736146,0.0165266682,0.0000000000
0.388337,0.041667,0.018182,0.7007354034,0.0265812014,0.7124135226,-0.0270241909,0.9969900835,0.0757472292,0.0165266682,0.0000000000
0.386355,0.062500,0.018182,0.7001028720,0.0399078256,0.7117704497,-0.0405729102,0.9933867188,0.1136208438,0.0165266682,0.0000000000
0.383568,0.083333,0.018182,0.6992124856,0.0532781929,0.7108652246,-0.0541661017,0.9883199372,0.1514944584,0.0165266682,0.0000000000
0.379963,0.104167,0.018182,0.6980592670,0.0667077630,0.7096927870,-0.0678194825,0.9817670814,0.1893680730,0.0165266682,0.0000000000
0.375524,0.125000,0.018182,0.6966366156,0.0802127900,0.7082464264,-0.0815495778,0.9736981486,0.2272416876,0.0165266682,0.0000000000
0.370231,0.145833,0.018182,0.6949361420,0.0938105778,0.7065176134,-0.0953739798,0.9640750727,0.2651153022,0.0165266682,0.0000000000
0.364057,0.166667,0.018182,0.6929474463,0.1075197778,0.7044957751,-0.1093116507,0.9528507677,0.3029889168,0.0165266682,0.0000000000
0.356970,0.187500,0.018182,0.6906578277,0.1213607470,0.7021679989,-0.1233832868,0.9399678739,0.3408625313,0.0165266682,0.0000000000
0.348933,0.208333,0.018182,0.6880519042,0.1353559866,0.6995186462,-0.1376117643,0.9253571208,0.3787361459,0.0165266682,0.0000000000
0.339900,0.229167,0.018182,0.6851111137,0.1495306917,0.6965288460,-0.1520226983,0.9089351884,0.4166097605,0.0165266682,0.0000000000
0.329815,0.250000,0.018182,0.6818130576,0.1639134539,0.6931758261,-0.1666451566,0.8906018925,0.4544833751,0.0165266682,0.0000000000
